id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
91705,"Human Rights, L.L.B.",https://www.bachelorsportal.com/studies/91705/human-rights.html,https://www.bachelorsportal.com/search/#q=di-220|lv-preparation,United Kingdom,Aberystwyth,Aberystwyth University,"10,081",/ year,3 Years,On campus,6,Law
99437,"Legal Studies, B.Sc.",https://www.bachelorsportal.com/studies/99437/legal-studies.html,"https://www.bachelorsportal.com/search/#q=di-220|lv-preparation|mh-blended,online",United States,Augusta,Kaplan University,318,/ credit,4 Years,On campus    Online,6,Law
133106,"Law (4 Years Including Foundation Year), L.L.B.",https://www.bachelorsportal.com/studies/133106/law.html,"https://www.bachelorsportal.com/search/#q=di-114,115|lv-preparation",United Kingdom,Colchester,University of Essex,"13,161",/ year,4 Years,On campus,6,Law
167587,"Public Law, Bachelor",https://www.bachelorsportal.com/studies/167587/public-law.html,https://www.bachelorsportal.com/search/#q=di-115|lv-preparation,Turkey,Ankara,Atilim University,,,4 Years,On campus,6,Law
169322,"Justice and Peace Studies- Conflict Transformation, Bachelor",https://www.bachelorsportal.com/studies/169322/justice-and-peace-studies-conflict-transformation.html,https://www.bachelorsportal.com/search/#q=di-115|lv-preparation,United States,Saint Paul,University of Saint Thomas Saint Paul,"1,079",/ credit,4 Years,On campus,6,Law
147804,"Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/147804/criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Hampton,Hampton University,"19,848",/ year,4 Years,On campus,6,Law
152355,"Law Foundation, Pre-Bachelor",https://www.bachelorsportal.com/studies/152355/law-foundation.html,https://www.preparationcoursesportal.com/search/#q=di-220|lv-preparation,United Kingdom,London,Bell London,"18,895",/ year,9 months,On campus,6,Law
183368,"Government, Pre-Law, B.A.",https://www.bachelorsportal.com/studies/183368/government-pre-law.html,https://www.bachelorsportal.com/search/#q=di-115|lv-preparation,United States,Virginia Beach,Regent University,455,/ credit,4 Years,On campus,6,Law
167892,"Criminology, Bachelor",https://www.bachelorsportal.com/studies/167892/criminology.html,"https://www.bachelorsportal.com/search/#q=di-109,276|lv-preparation",United States,Indianapolis,Butler University,"33,407",/ year,4 Years,On campus,6,Law
48749,"Law with Business Studies, L.L.B.",https://www.bachelorsportal.com/studies/48749/law-with-business-studies.html,"https://www.bachelorsportal.com/search/#q=di-45,220|lv-preparation",United Kingdom,Bangor,Bangor University,0,/ year,3 Years,On campus,6,Law
178198,"Criminal Justice, B.Sc.",https://www.bachelorsportal.com/studies/178198/criminal-justice.html,https://www.bachelorsportal.com/search/#q=di-109|lv-preparation,United States,Beverly,Endicott College,308,/ credit,4 Years,On campus,6,Law
104806,"Law in Liberal Arts, B.A.",https://www.bachelorsportal.com/studies/104806/law-in-liberal-arts.html,https://www.bachelorsportal.com/search/#q=di-115|lv-preparation,United States,Indianapolis,Indiana University - Purdue University Indianapolis,"25,585",/ year,4 Years,On campus,6,Law
