id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
98256,"Music Education, Bachelor",https://www.bachelorsportal.com/studies/98256/music-education.html,"https://www.bachelorsportal.com/search/#q=di-8,104|lv-preparation",United States,Orono,University of Maine,"22,543",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
181213,"Digital Arts and Design - Film and Cinematic Arts, B.Sc.",https://www.bachelorsportal.com/studies/181213/digital-arts-and-design-film-and-cinematic-arts.html,"https://www.bachelorsportal.com/search/#q=di-63,69|lv-preparation",United States,Madison,Dakota State University,"4,847",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
95828,"Graphic Communication, B.Sc.",https://www.bachelorsportal.com/studies/95828/graphic-communication.html,https://www.bachelorsportal.com/search/#q=di-261|lv-preparation,United States,San Luis Obispo,California Polytechnic State University,"18,993",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
185462,"Fine Arts, B.A.",https://www.bachelorsportal.com/studies/185462/fine-arts.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Rock Hill,Winthrop University,"24,721",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
175633,"Art and Design - Ceramics, B.A.",https://www.bachelorsportal.com/studies/175633/art-and-design-ceramics.html,"https://www.bachelorsportal.com/search/#q=di-63,68|lv-preparation",United States,Murray,Murray State University,,,,On campus,258,"Arts, Design & Architecture"
89875,"Creative Arts Industries, Bachelor",https://www.bachelorsportal.com/studies/89875/creative-arts-industries.html,"https://www.bachelorsportal.com/search/#q=di-68,69,104|lv-preparation",Australia,Melbourne,Victoria University,"13,182",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
76677,"Music - Music Learning, BMus(Hons)",https://www.bachelorsportal.com/studies/76677/music-music-learning.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,Australia,Brisbane,University of Queensland,"20,33",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
126023,"Visual Arts, Bachelor",https://www.bachelorsportal.com/studies/126023/visual-arts.html,"https://www.bachelorsportal.com/search/#q=di-68,259|lv-preparation",Canada,Regina,University of Regina,"13,628",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
84231,"Music: Musical Arts, B.A.",https://www.bachelorsportal.com/studies/84231/music-musical-arts.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United Kingdom,Manchester,University of Salford,"10,361",/ year,3 Years,On campus,258,"Arts, Design & Architecture"
122376,"Theatre: Design, Bachelor",https://www.bachelorsportal.com/studies/122376/theatre-design.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,United States,Norman,University of Oklahoma,"21,341",/ year,,On campus,258,"Arts, Design & Architecture"
145781,"Music, Bachelor",https://www.bachelorsportal.com/studies/145781/music.html,"https://www.bachelorsportal.com/search/#q=di-104,264|lv-preparation",South Africa,Grahamstown,Rhodes University,,,4 Years,On campus,258,"Arts, Design & Architecture"
122078,"Fibers, B.A.",https://www.bachelorsportal.com/studies/122078/fibers.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Denton,University of North Texas,"29,003",/ year,,On campus,258,"Arts, Design & Architecture"
173961,"Film, Bachelor",https://www.bachelorsportal.com/studies/173961/film.html,https://www.bachelorsportal.com/search/#q=di-69|lv-preparation,United States,Minneapolis,Augsburg College,"31,733",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
182003,"Art, B.A.",https://www.bachelorsportal.com/studies/182003/art.html,https://www.bachelorsportal.com/search/#q=di-68|lv-preparation,United States,Ithaca,Ithaca College,,,4 Years,On campus,258,"Arts, Design & Architecture"
134215,"Music, B.A.",https://www.bachelorsportal.com/studies/134215/music.html,"https://www.bachelorsportal.com/search/#q=di-104,264|lv-preparation",United States,Arcata,Humboldt State University,"6,192",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
106521,"Piano, B.M.",https://www.bachelorsportal.com/studies/106521/piano.html,https://www.bachelorsportal.com/search/#q=di-104|lv-preparation,United States,Cincinnati,University of Cincinnati,"23,904",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
181788,"Theatre - Design and Technical Theatre, B.A.",https://www.bachelorsportal.com/studies/181788/theatre-design-and-technical-theatre.html,https://www.bachelorsportal.com/search/#q=di-318|lv-preparation,United States,Oregon,Lewis and Clark College,,,4 Years,On campus,258,"Arts, Design & Architecture"
