id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
165842,"Glass, M.A.",http://www.mastersportal.eu/studies/165842/glass.html,http://www.mastersportal.eu/search/#q=di-68|lv-preparation,United Kingdom,Sunderland,University of Sunderland,"5,32",/ year,1 year,On campus,258,"Arts, Design & Architecture"
20188,"East Asian Art, M.A.",http://www.mastersportal.eu/studies/20188/east-asian-art.html,"http://www.mastersportal.eu/search/#q=di-67,259|lv-preparation",United Kingdom,London,Sotheby´s Institute of Art,"27,891",/ year,1 year,On campus,258,"Arts, Design & Architecture"
13747,"Art & Politics MA, M.A.",http://www.mastersportal.eu/studies/13747/art-politics-ma.html,"http://www.mastersportal.eu/search/#q=di-68,316|lv-preparation",United Kingdom,London,"Goldsmiths, University of London","6,933",/ year,1 year,On campus,258,"Arts, Design & Architecture"
123972,"Music Education, M.Ed.",http://www.mastersportal.eu/studies/123972/music-education.html,"http://www.mastersportal.eu/search/#q=di-8,104|lv-preparation",United States,Denton,University of North Texas,"23,014",/ year,,On campus,258,"Arts, Design & Architecture"
79234,"Music (Specialisation), Postgraduate Certificate",http://www.mastersportal.eu/studies/79234/music.html,http://www.mastersportal.eu/search/#q=di-104|lv-preparation,Australia,Hobart,University of Tasmania,"19,025",/ year,6 months,On campus,258,"Arts, Design & Architecture"
167280,"Animation, M.A.",http://www.mastersportal.eu/studies/167280/animation.html,"http://www.mastersportal.eu/search/#q=di-68,280|lv-preparation|mh-blended,online",United Kingdom,Hatfield,"The University of Hertfordshire, School of Creative Art…","9,129",/ year,1 year,Blended,258,"Arts, Design & Architecture"
72530,"Architecture and Urban Design, M.Phil.",http://www.mastersportal.eu/studies/72530/architecture-and-urban-design.html,"http://www.mastersportal.eu/search/#q=di-20,63|lv-preparation",United Kingdom,Cambridge,University of Cambridge,"8,247",/ year,"1 year, 10 months",On campus,258,"Arts, Design & Architecture"
62831,"Film Studies, M.A.",http://www.mastersportal.eu/studies/62831/film-studies.html,http://www.mastersportal.eu/search/#q=di-69|lv-preparation,United Kingdom,London,Kingston University,"6,272",/ year,1 year,On campus,258,"Arts, Design & Architecture"
50660,"Music, M.Litt.",http://www.mastersportal.eu/studies/50660/music.html,"http://www.mastersportal.eu/search/#q=di-104,271|lv-preparation",United Kingdom,Newcastle upon Tyne,Newcastle University,"5,085",/ year,1 year,On campus,258,"Arts, Design & Architecture"
179560,"Landscape Architecture, M.A.",http://www.mastersportal.eu/studies/179560/landscape-architecture.html,http://www.mastersportal.eu/search/#q=di-263|lv-preparation,United States,Boston,Boston Architectural College,"20,116",/ year,4 Years,On campus,258,"Arts, Design & Architecture"
47271,"Music for the Moving Image, M.A.",http://www.mastersportal.eu/studies/47271/music-for-the-moving-image.html,"http://www.mastersportal.eu/search/#q=di-69,104|lv-preparation",United Kingdom,Leeds,Leeds Beckett University,"5,04",/ year,1 year,On campus,258,"Arts, Design & Architecture"
40506,"Luxury Interior Design, M.A.",http://www.mastersportal.eu/studies/40506/luxury-interior-design.html,"http://www.mastersportal.eu/search/#q=di-20,63,262|lv-preparation",Italy,Milano,Haute Future Fashion Academy,"15,5",/ year,8 months,On campus,258,"Arts, Design & Architecture"
