id,name,portalLink,programmeWebsiteLink,country,city,university,tuitionFees,tuitionFeesPeriod,degreeLenght,deliveryMode,disciplineId,disciplineName
88333,"Computer Science Software Engineering (inc Integrated Industrial and Professional Training), M.Sc.",http://www.mastersportal.eu/studies/88333/computer-science-software-engineering.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,United Kingdom,Aberystwyth,Aberystwyth University,"3,892",/ year,2 Years,On campus,24,Computer Science & IT
121119,"Fine Arts - Computer Art, Master",http://www.mastersportal.eu/studies/121119/fine-arts-computer-art.html,"http://www.mastersportal.eu/search/#q=di-68,261,281|lv-preparation",United States,Syracuse,Syracuse University,"28,608",/ year,1 year,On campus,24,Computer Science & IT
163586,"Electronic Information Systems, Master",http://www.mastersportal.eu/studies/163586/electronic-information-systems.html,"http://www.mastersportal.eu/search/#q=di-83,108|lv-preparation",Japan,Tokyo,University of Electro-Communications,,,2 Years,On campus,24,Computer Science & IT
65729,"Technology and Engineering Education, M.Sc.",http://www.mastersportal.eu/studies/65729/technology-and-engineering-education.html,"http://www.mastersportal.eu/search/#q=di-8,281|lv-preparation",United States,Logan,Utah State University,,,,On campus,24,Computer Science & IT
161846,"Library and Information Science and Law, M.Sc.",http://www.mastersportal.eu/studies/161846/library-and-information-science-and-law.html,"http://www.mastersportal.eu/search/#q=di-59,108,115|lv-preparation",United States,"Washington, D. C.",Catholic University of America,,,,On campus,24,Computer Science & IT
144068,"National Cyber Security Studies, M.Sc.",http://www.mastersportal.eu/studies/144068/national-cyber-security-studies.html,"http://www.mastersportal.eu/search/#q=di-285,320|lv-preparation",United States,San Bernardino,California State University San Bernardino,,,2 Years,On campus,24,Computer Science & IT
187180,"Science (Analytical Chemistry and Instrumental Analysis) - Coursework, Master",http://www.mastersportal.eu/studies/187180/science-coursework.html,http://www.mastersportal.eu/search/#q=di-281|lv-preparation,Malaysia,Kuala Lumpur,University of Malaya,,,,On campus,24,Computer Science & IT
15731,"Information and Communication Technology (ICT) Systems, M.Sc.",http://www.mastersportal.eu/studies/15731/information-and-communication-technology-systems.html,"http://www.mastersportal.eu/search/#q=di-34,108|lv-preparation",Greece,Thessaloníki,International Hellenic University,4,/ year,"1 year, 2 months",On campus,24,Computer Science & IT
68623,"Electrical Engineering and Computer Science, M.Sc.",http://www.mastersportal.eu/studies/68623/electrical-engineering-and-computer-science.html,"http://www.mastersportal.eu/search/#q=di-24,34|lv-preparation|mh-blended,online",Taiwan,Hsinchu,National Chiao Tung University,747,/ year,5 Years,On campus    Blended    Online,24,Computer Science & IT
57492,"Space, Cyber and Telecommunications Law, L.L.M.",http://www.mastersportal.eu/studies/57492/space-cyber-and-telecommunications-law.html,"http://www.mastersportal.eu/search/#q=di-108,220|lv-preparation|mh-blended,online",,,University of Nebraska-Lincoln,"1,487",/ module,3 Years,Online,24,Computer Science & IT
